 52 2041.888544 4.354E-30 8.825E+01.08030.087 4170.42960.76-.001060              3              2                    P  1      475663 510 5 5 1 8     2.0    6.0
 53 2042.027528 4.236E-22 1.532E+01.05610.060  333.05460.73-.002765              1              0                    P 13      475663 510 5 5 1 8    25.0   27.0
 54 2042.153231 5.137E-31 4.861E+01.06320.069 4284.06070.74-.002298              3              2                    P  6      475663 510 5 5 1 8    66.0   78.0
 56 2042.747825 1.429E-24 1.570E+01.06180.068  100.18960.75-.002418              1              0                    P  7      475663 510 5 5 1 8   156.0  180.0
 51 2042.808552 7.699E-28 4.715E+01.05690.062 4554.36700.74-.002736              3              2                    P 12      475663 510 5 5 1 8    23.0   25.0
 51 2042.997357 4.012E-24 3.107E+01.05240.056 2794.07430.68-.002828              2              1                    P 18      475663 510 5 5 1 8    35.0   37.0
 55 2043.021297 8.218E-28 2.691E+01.06180.068 2116.39580.75-.001700              2              1                    R  6      475663 510 5 5 1 8    30.0   26.0
 54 2043.730459 6.335E-27 3.113E+01.05690.062 2405.86430.74-.002736              2              1                    P 12      475663 510 5 5 1 8   138.0  150.0
 54 2043.814181 2.539E-23 1.537E+01.05240.056  640.21530.68-.002828              1              0                    P 18      475663 510 5 5 1 8   210.0  222.0
 52 2044.570307 2.971E-25 3.186E+01.06180.068 2198.05970.75-.002418              2              1                    P  7      475663 510 5 5 1 8    26.0   30.0
 53 2044.643402 5.222E-26 3.222E+01.06320.069 2168.32990.74-.002298              2              1                    P  6      475663 510 5 5 1 8    11.0   13.0
 53 2045.310117 8.183E-31 2.952E+01.08030.087 4159.02470.76-.002018              3              2                    R  0      475663 510 5 5 1 8     3.0    1.0
 52 2045.776868 2.376E-21 1.544E+01.05610.060  334.32560.73-.002765              1              0                    P 13      475663 510 5 5 1 8    50.0   54.0
 54 2046.000072 4.776E-31 4.979E+01.06510.071 4261.98230.74-.002148              3              2                    P  5      475663 510 5 5 1 8    54.0   66.0
 53 2046.069436 4.936E-22 1.546E+01.05690.062  285.49790.74-.002736              1              0                    P 12      475663 510 5 5 1 8    23.0   25.0
 55 2046.238041 8.364E-28 2.727E+01.06060.066 2140.62650.75-.001704              2              1                    R  7      475663 510 5 5 1 8    34.0   30.0
 51 2046.276109 1.181E-20 1.553E+01.04900.052 1059.37180.67-.002980              1              0                    P 23      475623 510 5 5 1 1    45.0   47.0
 56 2046.512481 1.386E-24 1.599E+01.06320.069   75.14530.74-.002298              1              0                    P  6      475663 510 5 5 1 8   132.0  156.0
 51 2046.958891 8.811E-28 4.762E+01.05770.063 4509.10880.75-.002699              3              2                    P 11      475663 510 5 5 1 8    21.0   23.0
 55 2047.154307 1.728E-24 9.676E+00.08030.087    0.00000.76-.002018              1              0                    R  0      475663 510 5 5 1 8     6.0    2.0
 56 2047.322659 2.862E-29 1.956E+01.08030.087 2068.45210.76-.002018              2              1                    R  0      475663 510 5 5 1 8    36.0   12.0
 51 2047.379978 5.296E-24 3.131E+01.05310.057 2725.63610.69-.002822              2              1                    P 17      475663 510 5 5 1 8    33.0   35.0
 54 2047.805974 7.225E-27 3.144E+01.05770.063 2361.33360.75-.002699              2              1                    P 11      475663 510 5 5 1 8   126.0  138.0
 54 2048.113377 3.334E-23 1.549E+01.05310.057  572.88830.69-.002822              1              0                    P 17      475663 510 5 5 1 8   198.0  210.0
 52 2048.406981 2.888E-25 3.246E+01.06320.069 2172.56480.74-.002298              2              1                    P  6      475663 510 5 5 1 8    22.0   26.0
 53 2048.433452 4.847E-26 3.300E+01.06510.071 2146.55810.74-.002148              2              1                    P  5      475663 510 5 5 1 8     9.0   11.0
 53 2048.841815 1.611E-30 3.560E+01.07570.081 4162.62160.75-.001922              3              2                    R  1      475663 510 5 5 1 8     5.0    3.0
 52 2049.076812 4.448E-30 2.973E+01.08030.087 4166.81910.76-.002018              3              2                    R  0      475663 510 5 5 1 8     6.0    2.0
 55 2049.423520 8.239E-28 2.759E+01.05950.065 2168.31630.75-.001720              2              1                    R  8      475663 510 5 5 1 8    38.0   34.0
 54 2049.813931 4.186E-31 5.151E+01.06770.074 4243.58240.74-.001961              3              2                    P  4      475663 510 5 5 1 8    42.0   54.0
 52 2049.834922 2.771E-21 1.557E+01.05690.062  286.58750.74-.002736              1              0                    P 12      475663 510 5 5 1 8    46.0   50.0
 53 2050.080413 5.612E-22 1.561E+01.05770.063  241.59270.75-.002699              1              0                    P 11      475663 510 5 5 1 8    21.0   23.0
 56 2050.246475 1.285E-24 1.639E+01.06510.071   53.67720.74-.002148              1              0                    P  5      475663 510 5 5 1 8   108.0  132.0
 55 2050.586387 3.405E-24 1.167E+01.07570.081    3.49280.75-.001922              1              0                    R  1      475663 510 5 5 1 8    10.0    6.0
 56 2050.807034 5.635E-29 2.359E+01.07570.081 2071.99940.75-.001922              2              1                    R  1      475663 510 5 5 1 8    60.0   36.0
 51 2050.854126 1.738E-20 1.565E+01.04960.053  971.23320.67-.003350              1              0                    P 22      475623 510 5 5 1 1    43.0   45.0
 51 2051.075844 9.820E-28 4.814E+01.05860.064 4467.61580.75-.002651              3              2                    P 10      475663 510 5 5 1 8    19.0   21.0
 51 2051.730090 6.838E-24 3.157E+01.05380.058 2660.98550.70-.002814              2              1                    P 16      475663 510 5 5 1 8    31.0   33.0
